municipio,año,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable,periodo_1,periodo_2,periodo_3,periodo_4,periodo_5,periodo_6,periodo_7,periodo_8,periodo_9,periodo_10,periodo_11,periodo_12,periodo_13,humedad,precipitacion,dist_rio_1,dist_lag_1,temp_media
JUAN DE ACOSTA,2020,9,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,88.4839096069336,300657.8360249273,1.859178163350998,10.258566363420968,27.41796493530274
JUAN DE ACOSTA,2021,27,0.4444444444444444,0.1851851851851851,0.0,0.0,0.1851851851851851,0.037037037037037,0.1481481481481481,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,1.0,0.0,0.3703703703703703,0.6296296296296297,0.0,1.0,0.5925925925925926,0.4074074074074074,0.0,1.0,0.0,0.0,0.0,0.8148148148148148,0.1481481481481481,0.037037037037037,0.2592592592592592,0.0,0.7407407407407407,0.1111111111111111,0.037037037037037,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037,0.1481481481481481,0.037037037037037,0.074074074074074,0.3333333333333333,0.1111111111111111,88.74942016601562,314017.8409539347,1.859178163350998,10.258566363420968,27.107683181762695
JUAN DE ACOSTA,2022,99,0.5555555555555556,0.1414141414141414,0.0202020202020202,0.0,0.1919191919191919,0.0,0.0909090909090909,0.2121212121212121,0.0,0.0202020202020202,0.0101010101010101,0.0606060606060606,0.696969696969697,0.9494949494949496,0.0505050505050505,0.2222222222222222,0.7777777777777778,0.0,1.0,0.4646464646464646,0.5353535353535354,0.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.0606060606060606,0.0,0.2121212121212121,0.0,0.7878787878787878,0.0808080808080808,0.0303030303030303,0.0101010101010101,0.0,0.0101010101010101,0.0202020202020202,0.1515151515151515,0.0505050505050505,0.0303030303030303,0.0707070707070707,0.1919191919191919,0.1414141414141414,0.2121212121212121,90.12423706054688,447573.3034850473,1.859178163350998,10.258566363420968,26.922268867492676
JUAN DE ACOSTA,2023,31,0.5161290322580645,0.2580645161290322,0.032258064516129,0.0,0.1935483870967742,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.7096774193548387,0.967741935483871,0.032258064516129,0.2580645161290322,0.7419354838709677,0.0,1.0,0.4838709677419355,0.5161290322580645,0.0,1.0,0.0,0.0,0.0,0.8387096774193549,0.1612903225806451,0.0,0.1935483870967742,0.0,0.8064516129032258,0.2580645161290322,0.2580645161290322,0.1612903225806451,0.0,0.032258064516129,0.064516129032258,0.064516129032258,0.0967741935483871,0.032258064516129,0.0,0.0,0.0,0.032258064516129,88.96965026855469,275412.42767155985,1.859178163350998,10.258566363420968,27.637733459472656
LURUACO,2017,13,0.0769230769230769,0.5384615384615384,0.2307692307692307,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.8461538461538461,1.0,0.0,0.7692307692307693,0.2307692307692307,0.0,1.0,0.3846153846153846,0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.2307692307692307,0.0769230769230769,0.0,0.0,1.0,0.1538461538461538,0.0,0.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,44.42633056640625,167094.04949220893,1.906556563719911,1.591647379259128,13.868968486785889
LURUACO,2018,5,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.2,0.8,0.0,1.0,0.6,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,43.9827766418457,120675.94572571042,1.906556563719911,1.591647379259128,13.93838882446289
LURUACO,2019,49,0.2653061224489796,0.0408163265306122,0.0204081632653061,0.0,0.4285714285714285,0.0,0.2448979591836734,0.1836734693877551,0.0,0.0,0.0,0.0204081632653061,0.7959183673469388,0.9591836734693876,0.0408163265306122,0.1428571428571428,0.8571428571428571,0.0,1.0,0.4897959183673469,0.5102040816326531,1.0,0.0,0.0,0.0,0.0,0.6938775510204082,0.3061224489795918,0.0,0.1224489795918367,0.0,0.8775510204081632,0.0,0.0204081632653061,0.0,0.0204081632653061,0.0204081632653061,0.0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0612244897959183,0.2244897959183673,0.2857142857142857,0.3061224489795918,43.61069869995117,107173.87359468904,1.906556563719911,1.591647379259128,14.121945858001709
LURUACO,2020,31,0.6129032258064516,0.032258064516129,0.0,0.0,0.1935483870967742,0.032258064516129,0.1290322580645161,0.1612903225806451,0.0,0.032258064516129,0.0,0.0,0.8064516129032258,1.0,0.0,0.2258064516129032,0.7741935483870968,0.0,1.0,0.6129032258064516,0.3870967741935484,1.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.2258064516129032,0.0,0.1290322580645161,0.0,0.8709677419354839,0.6129032258064516,0.2258064516129032,0.064516129032258,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.032258064516129,43.906776428222656,150328.91801246366,1.906556563719911,1.591647379259128,13.944215297698975
LURUACO,2021,168,0.5357142857142857,0.0714285714285714,0.0059523809523809,0.0,0.2916666666666667,0.0059523809523809,0.0892857142857142,0.0357142857142857,0.0,0.0357142857142857,0.0,0.0297619047619047,0.8988095238095238,0.988095238095238,0.0119047619047619,0.1607142857142857,0.8392857142857143,0.0,1.0,0.5059523809523809,0.494047619047619,1.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0476190476190476,0.0,0.0476190476190476,0.0,0.9523809523809524,0.0119047619047619,0.0,0.0059523809523809,0.0,0.0059523809523809,0.0,0.0357142857142857,0.0654761904761904,0.375,0.3154761904761904,0.1607142857142857,0.0119047619047619,0.0119047619047619,44.02111053466797,157008.92047696735,1.906556563719911,1.591647379259128,13.786002159118652
LURUACO,2022,12,0.25,0.0833333333333333,0.0833333333333333,0.0,0.5,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.1666666666666666,0.0,0.8333333333333334,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,44.613582611083984,223786.65174252365,1.906556563719911,1.591647379259128,13.693489074707031
LURUACO,2023,6,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,44.11602020263672,137706.21383577993,1.906556563719911,1.591647379259128,14.058854579925537
MALAMBO,2017,22,0.2272727272727272,0.5,0.0,0.0,0.1363636363636363,0.0,0.1363636363636363,0.3181818181818182,0.0,0.0454545454545454,0.0,0.0454545454545454,0.5909090909090909,1.0,0.0,0.5909090909090909,0.4090909090909091,0.0,1.0,0.5454545454545454,0.4545454545454545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1363636363636363,0.0,0.8636363636363636,0.0,0.0,0.0454545454545454,0.0,0.0454545454545454,0.1363636363636363,0.0,0.0454545454545454,0.1818181818181818,0.0,0.0,0.2727272727272727,0.2727272727272727,89.14166768391927,421043.3749914006,0.963124270240725,4.55644505974474,27.73102569580078
MALAMBO,2018,157,0.3375796178343949,0.2101910828025477,0.0318471337579617,0.0,0.2547770700636942,0.0,0.1656050955414012,0.3885350318471338,0.0,0.0063694267515923,0.0,0.0445859872611464,0.5605095541401274,0.9808917197452228,0.019108280254777,0.375796178343949,0.6242038216560509,0.0,1.0,0.5095541401273885,0.4904458598726114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2993630573248407,0.0063694267515923,0.6942675159235668,0.0318471337579617,0.0445859872611464,0.019108280254777,0.0382165605095541,0.0509554140127388,0.0891719745222929,0.1464968152866242,0.10828025477707,0.0891719745222929,0.0700636942675159,0.0764331210191082,0.1210191082802547,0.1146496815286624,89.04589080810547,336746.1693722091,0.963124270240725,4.55644505974474,27.582736015319824
MALAMBO,2019,164,0.4390243902439024,0.1341463414634146,0.0121951219512195,0.0,0.3170731707317073,0.0060975609756097,0.0914634146341463,0.4268292682926829,0.0121951219512195,0.024390243902439,0.0,0.024390243902439,0.5121951219512195,0.9695121951219512,0.0304878048780487,0.3292682926829268,0.6707317073170732,0.0,1.0,0.5609756097560976,0.4390243902439024,0.0,0.0,1.0,0.0,0.0,0.9817073170731708,0.0121951219512195,0.0060975609756097,0.2439024390243902,0.0,0.7560975609756098,0.1219512195121951,0.0975609756097561,0.0609756097560975,0.073170731707317,0.0426829268292682,0.024390243902439,0.0426829268292682,0.024390243902439,0.0304878048780487,0.024390243902439,0.0914634146341463,0.1646341463414634,0.2012195121951219,89.12086741129558,341760.5270517689,0.963124270240725,4.55644505974474,27.733185450236
MALAMBO,2020,221,0.5158371040723982,0.1628959276018099,0.0135746606334841,0.0,0.2171945701357466,0.0090497737556561,0.0814479638009049,0.4660633484162896,0.0,0.0361990950226244,0.0090497737556561,0.0316742081447963,0.4570135746606334,0.9773755656108596,0.0226244343891402,0.253393665158371,0.746606334841629,0.0,1.0,0.4570135746606334,0.5429864253393665,0.0,0.0,1.0,0.0,0.0,0.9773755656108596,0.0090497737556561,0.0135746606334841,0.1809954751131221,0.0,0.8190045248868778,0.1990950226244343,0.1493212669683258,0.1266968325791855,0.0633484162895927,0.0361990950226244,0.0180995475113122,0.0090497737556561,0.0090497737556561,0.0316742081447963,0.0950226244343891,0.0588235294117647,0.0723981900452488,0.1312217194570135,89.14006042480469,448832.26300155534,0.963124270240725,4.55644505974474,27.6314328511556
MALAMBO,2021,730,0.4287671232876712,0.0931506849315068,0.0027397260273972,0.0,0.3410958904109589,0.0068493150684931,0.1273972602739726,0.3273972602739726,0.0,0.0383561643835616,0.0013698630136986,0.0465753424657534,0.5863013698630137,0.9821917808219178,0.0178082191780821,0.2328767123287671,0.7671232876712328,0.0,1.0,0.4876712328767123,0.5123287671232877,0.0,0.0,1.0,0.0,0.0,0.9821917808219178,0.0164383561643835,0.0013698630136986,0.1712328767123287,0.0,0.8287671232876712,0.0287671232876712,0.0301369863013698,0.0397260273972602,0.021917808219178,0.0123287671232876,0.0136986301369863,0.036986301369863,0.0986301369863013,0.1671232876712328,0.1863013698630137,0.1671232876712328,0.1287671232876712,0.0684931506849315,88.80518086751302,431834.3019388146,0.963124270240725,4.55644505974474,27.480588912963867
MALAMBO,2022,245,0.4326530612244898,0.2,0.0040816326530612,0.0040816326530612,0.2530612244897959,0.0081632653061224,0.0979591836734693,0.4081632653061224,0.0,0.073469387755102,0.0081632653061224,0.0081632653061224,0.5020408163265306,0.9428571428571428,0.0571428571428571,0.2897959183673469,0.710204081632653,0.0,1.0,0.4938775510204081,0.5061224489795918,0.0,0.0,1.0,0.0,0.0,0.9673469387755104,0.0326530612244898,0.0,0.4081632653061224,0.0081632653061224,0.5836734693877551,0.0775510204081632,0.0448979591836734,0.0448979591836734,0.0285714285714285,0.0326530612244898,0.0408163265306122,0.0408163265306122,0.0530612244897959,0.0571428571428571,0.0938775510204081,0.1673469387755102,0.1387755102040816,0.1795918367346938,89.47176361083984,589090.9803422183,0.963124270240725,4.55644505974474,27.39982509613037
MALAMBO,2023,158,0.4050632911392405,0.2468354430379747,0.0253164556962025,0.0,0.2594936708860759,0.0126582278481012,0.050632911392405,0.2658227848101265,0.0063291139240506,0.0316455696202531,0.0,0.0696202531645569,0.6265822784810127,1.0,0.0,0.3544303797468354,0.6455696202531646,0.0,1.0,0.4430379746835443,0.5569620253164557,0.0,0.0,1.0,0.0,0.0,0.9683544303797468,0.0253164556962025,0.0063291139240506,0.4367088607594936,0.0,0.5632911392405063,0.1772151898734177,0.1582278481012658,0.1518987341772152,0.0632911392405063,0.0316455696202531,0.0253164556962025,0.050632911392405,0.0632911392405063,0.0886075949367088,0.0759493670886076,0.0379746835443038,0.0379746835443038,0.0379746835443038,89.18203226725261,370855.6270514449,0.963124270240725,4.55644505974474,27.91512203216553
MANATÍ,2017,4,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,88.30472564697266,364759.4959648015,1.595381567945146,5.478245445148,28.300938606262207
MANATÍ,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.5,0.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,88.13671112060547,303922.06152697135,1.595381567945146,5.478245445148,28.32093906402588
MANATÍ,2019,49,0.4693877551020408,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0204081632653061,0.2244897959183673,0.0816326530612244,0.0,0.0,0.0,0.0408163265306122,0.8775510204081632,0.979591836734694,0.0204081632653061,0.3265306122448979,0.673469387755102,0.0,1.0,0.3673469387755102,0.6326530612244898,0.0,0.0,0.0,0.0,1.0,0.9183673469387756,0.0816326530612244,0.0,0.0408163265306122,0.0,0.9591836734693876,0.0,0.0,0.0408163265306122,0.0,0.0816326530612244,0.0,0.2040816326530612,0.2040816326530612,0.1428571428571428,0.0612244897959183,0.0816326530612244,0.1632653061224489,0.0204081632653061,87.39611053466797,266313.205193918,1.595381567945146,5.478245445148,28.74146842956543
MANATÍ,2020,6,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,87.49669647216797,313398.2946734448,1.595381567945146,5.478245445148,28.41872501373291
MANATÍ,2021,48,0.4791666666666667,0.1041666666666666,0.0,0.0,0.2708333333333333,0.0,0.1458333333333333,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.9166666666666666,1.0,0.0,0.3125,0.6875,0.0,1.0,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1041666666666666,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.2916666666666667,0.3125,0.2291666666666666,0.1041666666666666,87.85797119140625,348982.6209529785,1.595381567945146,5.478245445148,28.111873626708984
MANATÍ,2022,137,0.5620437956204379,0.0948905109489051,0.0145985401459854,0.0072992700729927,0.2262773722627737,0.0,0.0948905109489051,0.0437956204379562,0.0,0.0072992700729927,0.0218978102189781,0.0364963503649635,0.8905109489051095,0.9562043795620438,0.0437956204379562,0.3211678832116788,0.6788321167883211,0.0,1.0,0.4671532846715328,0.5328467153284672,0.0,0.0,0.0,0.0,1.0,0.9927007299270072,0.0,0.0072992700729927,0.3722627737226277,0.0,0.6277372262773723,0.0437956204379562,0.0291970802919708,0.0437956204379562,0.0291970802919708,0.0802919708029197,0.1824817518248175,0.1751824817518248,0.2116788321167883,0.1167883211678832,0.0656934306569343,0.0072992700729927,0.0145985401459854,0.0,88.86631774902344,438751.0360493072,1.595381567945146,5.478245445148,27.872479438781735
MANATÍ,2023,9,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,87.96309661865234,307207.62678143097,1.595381567945146,5.478245445148,28.70238590240478
PALMAR DE VARELA,2017,10,0.2,0.4,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.6,1.0,0.0,0.8,0.2,0.0,1.0,0.3,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.6,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,89.96725463867188,550048.4390133864,0.692781004963048,2.75998823289286,28.019349098205566
PALMAR DE VARELA,2018,6,0.1666666666666666,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,89.84935760498047,469218.2784120514,0.692781004963048,2.75998823289286,27.94440269470215
PALMAR DE VARELA,2019,23,0.3478260869565217,0.1739130434782608,0.0,0.0,0.3043478260869565,0.0,0.1739130434782608,0.1739130434782608,0.0,0.0434782608695652,0.0,0.0,0.782608695652174,0.9565217391304348,0.0434782608695652,0.4782608695652174,0.5217391304347826,0.0,1.0,0.4347826086956521,0.5652173913043478,0.0,0.0,0.0,1.0,0.0,0.9565217391304348,0.0434782608695652,0.0,0.2608695652173913,0.0,0.7391304347826086,0.217391304347826,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0,0.217391304347826,0.3043478260869565,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0,89.57218170166016,434414.4670962634,0.692781004963048,2.75998823289286,28.200956344604492
PALMAR DE VARELA,2020,16,0.1875,0.375,0.125,0.0,0.1875,0.0625,0.0625,0.3125,0.0,0.125,0.0,0.0625,0.5,1.0,0.0,0.6875,0.3125,0.0,1.0,0.625,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.8125,0.1875,0.6875,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.67851257324219,546243.9351621221,0.692781004963048,2.75998823289286,27.954599380493164
PALMAR DE VARELA,2021,8,0.375,0.0,0.0,0.0,0.375,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.625,0.375,0.0,1.0,0.625,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.375,0.125,89.56393432617188,547501.4135851925,0.692781004963048,2.75998823289286,27.782797813415527
PALMAR DE VARELA,2022,16,0.4375,0.25,0.125,0.0,0.125,0.0,0.0625,0.375,0.0,0.0,0.0,0.0,0.625,0.9375,0.0625,0.3125,0.6875,0.0,1.0,0.625,0.375,0.0,0.0,0.0,1.0,0.0,0.875,0.0625,0.0625,0.25,0.0,0.75,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0625,0.0,0.0625,0.3125,0.125,90.39368438720705,689034.0819408143,0.692781004963048,2.75998823289286,27.671805381774902
PALMAR DE VARELA,2023,31,0.4193548387096774,0.1612903225806451,0.0,0.0,0.1935483870967742,0.0,0.2258064516129032,0.3225806451612903,0.0,0.032258064516129,0.032258064516129,0.064516129032258,0.5483870967741935,1.0,0.0,0.6129032258064516,0.3870967741935484,0.0,1.0,0.5806451612903226,0.4193548387096774,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1612903225806451,0.0,0.8387096774193549,0.1290322580645161,0.0967741935483871,0.032258064516129,0.1290322580645161,0.1612903225806451,0.032258064516129,0.032258064516129,0.0967741935483871,0.064516129032258,0.1290322580645161,0.064516129032258,0.032258064516129,0.0,89.81917572021484,469017.0736795909,0.692781004963048,2.75998823289286,28.318632125854492
PIOJÓ,2018,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.36191813151041,80450.63048380695,3.430433480718549,7.954901154354912,9.233839670817058
PIOJÓ,2020,6,0.6666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.300371805826824,100219.27867497578,3.430433480718549,7.954901154354912,9.239184379577637
PIOJÓ,2021,10,0.2,0.1,0.0,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.1,0.9,0.0,1.0,0.6,0.4,0.0,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.1,0.0,0.9,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.0,29.39288584391276,104672.61365131156,3.430433480718549,7.954901154354912,9.133849779764812
PIOJÓ,2022,10,0.3,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.1,0.3,0.7,0.0,1.0,0.7,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.1,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.2,29.8715337117513,149191.10116168245,3.430433480718549,7.954901154354912,9.07174301147461
PIOJÓ,2023,36,0.5555555555555556,0.0555555555555555,0.0,0.0,0.3333333333333333,0.0,0.0555555555555555,0.0833333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,0.9722222222222222,0.0277777777777777,0.3055555555555556,0.6944444444444444,0.0,1.0,0.3055555555555556,0.6944444444444444,0.0,1.0,0.0,0.0,0.0,0.75,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0833333333333333,0.1666666666666666,0.5277777777777778,0.0,0.0833333333333333,0.0833333333333333,29.469561258951824,91804.1425571866,3.430433480718549,7.954901154354912,9.314776420593262
POLONUEVO,2017,5,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.0,90.10630289713542,550048.4390133864,0.058357962997487,10.99447512538042,27.731441179911297
POLONUEVO,2018,199,0.457286432160804,0.0954773869346733,0.0050251256281407,0.0,0.3065326633165829,0.0,0.135678391959799,0.4020100502512563,0.0050251256281407,0.0,0.0,0.0050251256281407,0.5879396984924623,0.9899497487437184,0.0100502512562814,0.3618090452261306,0.6381909547738693,0.0050251256281407,0.9949748743718592,0.4472361809045226,0.5527638190954773,1.0,0.0,0.0,0.0,0.0,0.9899497487437184,0.0100502512562814,0.0,0.1809045226130653,0.0,0.8190954773869347,0.0100502512562814,0.0050251256281407,0.0,0.0,0.0050251256281407,0.0251256281407035,0.0703517587939698,0.0301507537688442,0.0552763819095477,0.1055276381909547,0.3065326633165829,0.2964824120603015,0.0904522613065326,89.9574686686198,469218.2784120513,0.058357962997487,10.99447512538042,27.657020568847656
POLONUEVO,2019,116,0.4741379310344827,0.1810344827586207,0.0086206896551724,0.0,0.2413793103448276,0.0086206896551724,0.0862068965517241,0.2844827586206896,0.0,0.0,0.0,0.0086206896551724,0.7068965517241379,0.9827586206896552,0.0172413793103448,0.1637931034482758,0.8362068965517241,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.9827586206896552,0.0172413793103448,0.0,0.2758620689655172,0.0,0.7241379310344828,0.0862068965517241,0.0172413793103448,0.0086206896551724,0.0172413793103448,0.043103448275862,0.043103448275862,0.0603448275862069,0.3017241379310345,0.293103448275862,0.0344827586206896,0.043103448275862,0.0086206896551724,0.043103448275862,89.60757700602214,434414.46709626337,0.058357962997487,10.99447512538042,27.912825266520183
POLONUEVO,2020,13,0.2307692307692307,0.3846153846153846,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.3846153846153846,0.0,0.0,0.0,0.0769230769230769,0.5384615384615384,1.0,0.0,0.3846153846153846,0.6153846153846154,0.0,1.0,0.5384615384615384,0.4615384615384615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0769230769230769,0.0,0.9230769230769232,0.4615384615384615,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,89.74022674560547,546243.9351621221,0.058357962997487,10.99447512538042,27.669313430786133
