municipio,año,periodo,casos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_infante_mayor,ciclo_vital_infante_menor,regimen_salud_contributivo,regimen_salud_otro,regimen_salud_subsidiado,evento_clasico,evento_grave,sexo_femenino,sexo_masculino,temp_media,humedad,precipitacion,dist_rio,dist_lago,acueducto_continuidad,acueducto_porcentaje
GALAPA,2019,8,3,1,1,0,1,0,3,0,0,3,0,1,2,27.4223468235561,92.84202657427106,77.74000051245093,0.728151113212237,12.860763614518282,23.59,98.5
GALAPA,2019,9,2,1,0,0,1,0,0,0,2,2,0,1,1,27.391153499058333,93.0866870880127,148.94000041298568,0.728151113212237,12.860763614518282,23.78,99.24
GALAPA,2019,9,2,1,0,0,1,0,0,0,2,2,0,1,1,27.391153499058333,93.0866870880127,148.94000041298568,0.728151113212237,12.860763614518282,23.59,98.5
GALAPA,2019,10,3,1,1,0,1,0,0,0,3,3,0,0,3,26.93548300606865,94.1044739314488,215.8000000715256,0.728151113212237,12.860763614518282,23.78,99.24
GALAPA,2019,10,3,1,1,0,1,0,0,0,3,3,0,0,3,26.93548300606865,94.1044739314488,215.8000000715256,0.728151113212237,12.860763614518282,23.59,98.5
GALAPA,2019,11,2,1,0,0,1,0,2,0,0,2,0,0,2,26.75270015171598,92.8795463017055,307.56000089645386,0.728151113212237,12.860763614518282,23.78,99.24
GALAPA,2019,11,2,1,0,0,1,0,2,0,0,2,0,0,2,26.75270015171598,92.8795463017055,307.56000089645386,0.728151113212237,12.860763614518282,23.59,98.5
GALAPA,2019,12,2,2,0,0,0,0,1,0,1,2,0,1,1,27.1346864972796,90.91307149614606,90.38000033609568,0.728151113212237,12.860763614518282,23.78,99.24
GALAPA,2019,12,2,2,0,0,0,0,1,0,1,2,0,1,1,27.1346864972796,90.91307149614606,90.38000033609568,0.728151113212237,12.860763614518282,23.59,98.5
GALAPA,2019,13,10,8,0,0,2,0,3,0,7,10,0,2,8,27.460638209751693,89.91720526559013,56.77000021748245,0.728151113212237,12.860763614518282,23.78,99.24
GALAPA,2019,13,10,8,0,0,2,0,3,0,7,10,0,2,8,27.460638209751693,89.91720526559013,56.77000021748245,0.728151113212237,12.860763614518282,23.59,98.5
GALAPA,2020,1,23,16,1,0,6,0,10,1,12,23,0,13,10,27.046910564716065,85.94825832660382,21.24000001884997,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,1,23,16,1,0,6,0,10,1,12,23,0,13,10,27.046910564716065,85.94825832660382,21.24000001884997,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2020,2,4,1,0,0,3,0,2,0,2,4,0,2,2,27.33100880214148,85.10746574401855,43.0,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,2,4,1,0,0,3,0,2,0,2,4,0,2,2,27.33100880214148,85.10746574401855,43.0,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2020,3,2,1,1,0,0,0,2,0,0,2,0,0,2,27.09719619750979,84.94178853716168,10.25,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,3,2,1,1,0,0,0,2,0,0,2,0,0,2,27.09719619750979,84.94178853716168,10.25,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2020,4,1,0,0,0,1,0,1,0,0,1,0,1,0,27.80160184587753,85.8660945892334,10.269999971613288,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,4,1,0,0,0,1,0,1,0,0,1,0,1,0,27.80160184587753,85.8660945892334,10.269999971613288,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2020,6,2,0,2,0,0,0,2,0,0,2,0,0,2,27.97633296421597,89.87406131199428,290.50999999046326,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,6,2,0,2,0,0,0,2,0,0,2,0,0,2,27.97633296421597,89.87406131199428,290.50999999046326,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2020,12,1,0,0,0,1,0,1,0,0,1,0,1,0,26.582365744454545,91.65484809875488,236.40000154078007,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,12,1,0,0,0,1,0,1,0,0,1,0,1,0,26.582365744454545,91.65484809875488,236.40000154078007,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2020,14,2,1,1,0,0,0,1,0,1,2,0,1,1,26.800786590576195,86.17990112304688,14.0,0.728151113212237,12.860763614518282,23.82,99.41
GALAPA,2020,14,2,1,1,0,0,0,1,0,1,2,0,1,1,26.800786590576195,86.17990112304688,14.0,0.728151113212237,12.860763614518282,23.8,99.47
GALAPA,2021,1,7,2,2,0,3,0,3,0,4,6,1,3,4,26.811498260498063,85.87474278041294,10.480000011622906,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,1,7,2,2,0,3,0,3,0,4,6,1,3,4,26.811498260498063,85.87474278041294,10.480000011622906,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,2,3,1,1,0,1,0,2,1,0,2,1,0,3,27.34563816615516,84.13912391662598,14.800000004470348,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,2,3,1,1,0,1,0,2,1,0,2,1,0,3,27.34563816615516,84.13912391662598,14.800000004470348,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,6,1,0,0,0,1,0,1,0,0,1,0,1,0,27.513473946707613,89.76586614336286,243.3400000333786,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,6,1,0,0,0,1,0,1,0,0,1,0,1,0,27.513473946707613,89.76586614336286,243.3400000333786,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,8,1,0,1,0,0,0,1,0,0,1,0,1,0,27.08698534284321,92.52652958461216,159.87000142596662,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,8,1,0,1,0,0,0,1,0,0,1,0,1,0,27.08698534284321,92.52652958461216,159.87000142596662,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,9,6,2,3,0,1,0,4,0,2,6,0,5,1,26.658029174804707,93.64862850734166,353.1700032055378,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,9,6,2,3,0,1,0,4,0,2,6,0,5,1,26.658029174804707,93.64862850734166,353.1700032055378,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,10,29,16,6,0,7,0,9,1,19,29,0,15,14,26.98969530378071,93.04783984592984,244.60999973118305,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,10,29,16,6,0,7,0,9,1,19,29,0,15,14,26.98969530378071,93.04783984592984,244.60999973118305,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,11,28,14,9,0,5,0,9,1,18,26,2,10,18,26.64237856183735,92.72842761448452,307.8200003504753,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,11,28,14,9,0,5,0,9,1,18,26,2,10,18,26.64237856183735,92.72842761448452,307.8200003504753,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,12,49,23,13,0,13,0,24,1,24,49,0,22,27,27.0201365879604,89.78221402849469,101.19000047072768,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,12,49,23,13,0,13,0,24,1,24,49,0,22,27,27.0201365879604,89.78221402849469,101.19000047072768,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2021,13,42,15,14,0,13,0,19,3,20,40,2,22,20,26.965007253793587,88.26104648296649,24.45999986492097,0.728151113212237,12.860763614518282,23.88,99.49
GALAPA,2021,13,42,15,14,0,13,0,19,3,20,40,2,22,20,26.965007253793587,88.26104648296649,24.45999986492097,0.728151113212237,12.860763614518282,23.7,99.17
GALAPA,2022,1,21,9,5,0,7,0,14,1,6,20,1,8,13,26.73296236310688,85.69686726161412,29.230000004172325,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,1,21,9,5,0,7,0,14,1,6,20,1,8,13,26.73296236310688,85.69686726161412,29.230000004172325,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,2,13,7,5,0,1,0,5,0,8,12,1,6,7,27.224994005475743,83.17790985107422,23.790000962093472,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,2,13,7,5,0,1,0,5,0,8,12,1,6,7,27.224994005475743,83.17790985107422,23.790000962093472,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,3,5,3,1,0,1,0,2,0,3,5,0,1,4,27.60026103428434,84.30938475472587,63.720002816990025,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,3,5,3,1,0,1,0,2,0,3,5,0,1,4,27.60026103428434,84.30938475472587,63.720002816990025,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,4,5,1,2,0,2,0,3,0,2,5,0,1,4,27.67833862304689,86.89196831839425,114.63999987393618,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,4,5,1,2,0,2,0,3,0,2,5,0,1,4,27.67833862304689,86.89196831839425,114.63999987393618,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,5,2,2,0,0,0,0,1,0,1,2,0,1,1,27.82165080479216,88.51488767351422,186.92999997735023,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,5,2,2,0,0,0,0,1,0,1,2,0,1,1,27.82165080479216,88.51488767351422,186.92999997735023,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,6,11,4,7,0,0,0,4,0,7,11,0,6,5,27.30021765572686,90.99185371398926,377.1099968552589,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,6,11,4,7,0,0,0,4,0,7,11,0,6,5,27.30021765572686,90.99185371398926,377.1099968552589,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,7,9,5,3,0,1,0,3,0,6,7,2,6,3,27.338134656633667,91.5039266858782,227.16000250726933,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,7,9,5,3,0,1,0,3,0,6,7,2,6,3,27.338134656633667,91.5039266858782,227.16000250726933,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,8,38,19,8,0,11,0,20,0,18,37,1,18,20,27.034443882533505,93.0623675755092,272.84999933838844,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,8,38,19,8,0,11,0,20,0,18,37,1,18,20,27.034443882533505,93.0623675755092,272.84999933838844,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,9,39,21,11,0,6,1,15,0,24,35,4,17,22,27.00199606759209,93.48401260375977,245.1599980592728,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,9,39,21,11,0,6,1,15,0,24,35,4,17,22,27.00199606759209,93.48401260375977,245.1599980592728,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,10,39,17,15,0,7,0,10,1,28,37,2,19,20,26.46710684640069,94.73208372933524,276.0499979555607,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,10,39,17,15,0,7,0,10,1,28,37,2,19,20,26.46710684640069,94.73208372933524,276.0499979555607,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,11,68,34,19,0,15,0,22,2,44,62,6,37,31,26.462307957240533,93.7638966696603,360.7200025320053,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,11,68,34,19,0,15,0,22,2,44,62,6,37,31,26.462307957240533,93.7638966696603,360.7200025320053,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,12,59,31,12,0,16,0,25,3,31,56,3,30,29,26.49169856480192,91.73032651628766,288.30000040493906,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,12,59,31,12,0,16,0,25,3,31,56,3,30,29,26.49169856480192,91.73032651628766,288.30000040493906,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2022,13,53,31,12,0,9,1,21,3,29,53,0,20,33,26.669845791520768,87.16315696979392,8.879999995231628,0.728151113212237,12.860763614518282,23.84,99.44
GALAPA,2022,13,53,31,12,0,9,1,21,3,29,53,0,20,33,26.669845791520768,87.16315696979392,8.879999995231628,0.728151113212237,12.860763614518282,23.45,98.22
GALAPA,2023,1,35,15,13,0,7,0,8,2,25,35,0,15,20,26.861388506208165,86.09823635646275,18.72999992966652,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,1,35,15,13,0,7,0,8,2,25,35,0,15,20,26.861388506208165,86.09823635646275,18.72999992966652,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,2,13,5,4,0,4,0,6,0,7,13,0,6,7,26.542008972167988,83.78072929382324,0.0,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,2,13,5,4,0,4,0,6,0,7,13,0,6,7,26.542008972167988,83.78072929382324,0.0,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,3,1,0,1,0,0,0,1,0,0,1,0,0,1,27.0517037527902,85.8885018484933,36.30999987758696,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,3,1,0,1,0,0,0,1,0,0,1,0,0,1,27.0517037527902,85.8885018484933,36.30999987758696,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,4,2,0,0,0,2,0,1,0,1,2,0,1,1,27.37020045689176,84.90859685625348,71.29000043310225,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,4,2,0,0,0,2,0,1,0,1,2,0,1,1,27.37020045689176,84.90859685625348,71.29000043310225,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,5,2,1,0,0,1,0,0,0,2,2,0,1,1,28.08403658185688,88.3252558026995,107.15000136755408,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,5,2,1,0,0,1,0,0,0,2,2,0,1,1,28.08403658185688,88.3252558026995,107.15000136755408,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,6,1,0,1,0,0,0,1,0,0,1,0,1,0,28.176829637799965,90.23176574707033,312.280000641942,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,6,1,0,1,0,0,0,1,0,0,1,0,1,0,28.176829637799965,90.23176574707033,312.280000641942,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,7,3,1,1,0,1,0,2,0,1,3,0,1,2,28.085464913504488,91.0468908037458,152.72000051289797,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,7,3,1,1,0,1,0,2,0,1,3,0,1,2,28.085464913504488,91.0468908037458,152.72000051289797,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,8,9,4,4,0,1,0,1,1,7,8,1,2,7,27.902323477608835,92.71935789925712,72.15000046230853,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,8,9,4,4,0,1,0,1,1,7,8,1,2,7,27.902323477608835,92.71935789925712,72.15000046230853,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,9,4,1,0,0,3,0,1,1,2,4,0,2,2,27.690021405901245,93.59795134408134,131.00999804586172,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,9,4,1,0,0,3,0,1,1,2,4,0,2,2,27.690021405901245,93.59795134408134,131.00999804586172,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,10,1,0,1,0,0,0,1,0,0,1,0,0,1,27.71583001273021,93.49699865068708,178.77999883890152,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,10,1,0,1,0,0,0,1,0,0,1,0,0,1,27.71583001273021,93.49699865068708,178.77999883890152,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,11,2,2,0,0,0,0,0,0,2,2,0,2,0,27.10616673060828,93.95469774518696,343.2999979257584,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,11,2,2,0,0,0,0,0,0,2,2,0,2,0,27.10616673060828,93.95469774518696,343.2999979257584,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,12,2,1,0,0,1,0,0,0,2,2,0,1,1,27.623494720459007,90.84563773018974,125.990000564605,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,12,2,1,0,0,1,0,0,0,2,2,0,1,1,27.623494720459007,90.84563773018974,125.990000564605,0.728151113212237,12.860763614518282,23.22,97.29
GALAPA,2023,13,1,1,0,0,0,0,0,0,1,1,0,0,1,27.489512160728733,89.30844905458648,78.91999983787537,0.728151113212237,12.860763614518282,23.94,99.84
GALAPA,2023,13,1,1,0,0,0,0,0,0,1,1,0,0,1,27.489512160728733,89.30844905458648,78.91999983787537,0.728151113212237,12.860763614518282,23.22,97.29
JUAN DE ACOSTA,2018,1,1,0,0,0,1,0,0,1,0,1,0,0,1,27.0922280147158,89.12195587158203,35.24999972619116,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,4,1,1,0,0,0,0,0,0,1,1,0,0,1,27.822906930106047,85.20790890284947,52.56000023335218,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,5,5,2,1,0,2,0,1,0,4,5,0,4,1,27.38867503574918,88.80157279968262,139.6000007390976,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,6,3,0,1,0,2,0,3,0,0,3,0,2,1,27.46389160156252,91.1383092062814,123.91000224649906,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,7,2,1,0,0,1,0,0,0,2,2,0,1,1,27.57254943847658,89.56149918692452,50.06999975070357,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,8,4,2,0,0,2,0,1,1,2,4,0,0,4,28.02291041782926,88.76052529471261,65.99000111036003,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,9,7,4,0,0,3,0,1,1,5,7,0,4,3,27.912254224504768,89.44326346261161,102.22999965958296,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,10,6,1,1,0,4,0,3,0,3,6,0,3,3,27.007119206019823,92.92713737487792,197.8100004941225,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,11,4,2,0,0,2,0,0,0,4,4,0,1,3,26.704206085205097,92.03940773010254,166.09000074118376,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,12,5,1,2,0,2,0,2,0,3,5,0,4,1,27.059960392543267,92.0690095084054,72.76999970711768,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2018,13,11,3,1,0,7,0,0,0,11,11,0,5,6,27.201292746407667,87.27774429321289,1.4899999927729366,1.859178163350998,10.258566363420968,23.58,98.3
JUAN DE ACOSTA,2019,1,7,0,3,0,4,0,3,1,3,7,0,4,3,27.191228090483584,85.86457719474004,88.08000001311302,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,3,4,2,0,0,2,0,0,0,4,4,0,1,3,27.6940126691546,83.13493347167969,51.34999980777502,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,4,1,0,1,0,0,0,0,0,1,1,0,0,1,28.283829171316984,83.81143188476562,63.959999807178974,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,5,1,0,0,0,1,0,0,0,1,1,0,1,0,28.33167582920621,85.32291739327567,139.24999913573265,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,7,3,2,1,0,0,0,1,0,2,3,0,3,0,28.622516523088745,86.02721187046596,94.38999989442527,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,8,4,1,0,0,3,0,0,0,4,4,0,2,2,28.613319287981323,87.39378329685756,122.17000345513225,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,9,3,0,1,0,2,0,1,0,2,3,0,2,1,27.986262076241644,90.74292101178852,123.32999864965676,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,10,1,1,0,0,0,0,0,0,1,1,0,0,1,27.26792842320035,91.56134223937988,148.08000073768198,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,11,2,1,1,0,0,0,1,0,1,2,0,1,1,26.553999110630595,92.94750458853584,179.5499992966652,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,12,6,5,0,0,1,0,1,0,5,6,0,4,2,27.082729230608283,91.17190660749164,103.67000096291304,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2019,13,2,1,0,0,1,0,1,0,1,2,0,1,1,27.86733888898579,89.57200077601841,105.71000054478644,1.859178163350998,10.258566363420968,23.54,98.12
JUAN DE ACOSTA,2020,1,2,0,0,0,2,0,1,0,1,2,0,2,0,27.828136502779465,83.92609992394081,27.51999995857477,1.859178163350998,10.258566363420968,23.32,97.21
JUAN DE ACOSTA,2020,3,3,0,2,0,1,0,3,0,0,3,0,2,1,27.895232500348783,82.38188225882394,31.719999998807907,1.859178163350998,10.258566363420968,23.32,97.21
JUAN DE ACOSTA,2020,10,1,0,1,0,0,0,0,1,0,1,0,1,0,26.64471697126118,93.27623994009836,238.12999868392944,1.859178163350998,10.258566363420968,23.32,97.21
JUAN DE ACOSTA,2020,12,1,0,0,0,1,0,0,0,1,1,0,0,1,26.07615160260884,91.98189353942873,223.58000208437443,1.859178163350998,10.258566363420968,23.32,97.21
JUAN DE ACOSTA,2020,13,2,0,1,0,1,0,1,0,1,2,0,1,1,26.66663567679271,90.68334197998048,180.02999982982874,1.859178163350998,10.258566363420968,23.32,97.21
JUAN DE ACOSTA,2021,1,3,0,0,0,3,0,1,0,2,3,0,3,0,26.96539840698244,86.13867269243512,37.75999999046326,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,2,1,0,0,0,1,0,0,0,1,1,0,1,0,27.70351399012976,83.81632341657367,218.8700009286404,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,6,3,1,2,0,0,0,2,0,1,3,0,1,2,27.214961896623908,89.42269624982562,178.370001912117,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,8,1,1,0,0,0,0,1,0,0,1,0,0,1,27.092616925920776,90.8174351283482,159.0400001052767,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,9,4,0,0,0,4,0,2,0,2,4,0,1,3,26.47713895525253,93.3831321171352,267.37999957054853,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,10,1,0,1,0,0,0,0,1,0,1,0,0,1,26.843147713797453,91.87111691066195,145.99999889731407,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,11,2,1,0,0,1,0,0,1,1,2,0,2,0,26.43674294607982,92.04646301269533,207.390000551939,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,12,9,6,2,0,0,1,0,1,8,9,0,5,4,26.629612949916314,91.97776848929269,172.46999990940094,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2021,13,3,3,0,0,0,0,0,0,3,3,0,3,0,26.752032705453743,89.96470935528095,110.4900000654161,1.859178163350998,10.258566363420968,23.5,98.29
JUAN DE ACOSTA,2022,1,8,1,3,0,4,0,2,1,5,8,0,3,5,26.7704799107143,86.51523235866001,210.24000191316009,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,2,3,1,0,0,2,0,0,0,3,3,0,2,1,27.308263397216816,83.27891758510044,76.49000090360641,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,3,1,1,0,0,0,0,1,0,0,1,0,0,1,27.72921633039204,85.00450079781669,213.1400010883808,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,5,1,1,0,0,0,0,0,1,0,1,0,1,0,27.42151903424946,90.22848320007324,184.01999932527545,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,6,2,2,0,0,0,0,0,0,2,2,0,2,0,26.765021623883943,92.0116547175816,280.21000123023987,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,7,15,7,3,0,5,0,1,2,12,15,0,8,7,27.08702566964288,92.73187283107212,199.2899983525276,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,8,5,3,1,0,1,0,0,0,5,3,2,3,2,26.985116032191705,93.62913731166294,264.8099991679192,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,9,3,1,1,0,1,0,3,0,0,3,0,2,1,26.968492126464863,93.88138743809291,219.09000116586685,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,10,7,6,0,0,1,0,0,0,7,6,1,3,4,26.291942487444214,93.3689011165074,189.290000282228,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,11,19,11,3,0,5,0,4,4,11,19,0,6,13,26.294490160260896,93.09244809831893,233.15999907255173,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,12,14,9,3,0,2,0,2,1,11,14,0,6,8,26.12985981532508,93.09574099949428,262.39999809861183,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2022,13,21,12,2,0,7,0,8,0,13,19,2,10,11,26.539468909954227,89.10109815926387,112.11000183969736,1.859178163350998,10.258566363420968,23.47,98.09
JUAN DE ACOSTA,2023,1,8,7,1,0,0,0,2,0,6,8,0,4,4,26.95573468889511,87.20853178841728,53.05999997258186,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,2,8,4,4,0,0,0,2,0,6,8,0,3,5,26.82385079520091,81.89449855259487,63.10999999940395,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,3,5,1,3,0,1,0,0,0,5,4,1,3,2,27.148914773123625,86.33390508379254,128.50000009313226,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,5,1,0,0,0,1,0,1,0,0,1,0,1,0,28.295407322474908,87.46418217250279,129.03000010550022,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,6,2,1,0,0,1,0,1,0,1,2,0,0,2,27.859193965366927,90.53699329921176,244.2499995753169,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,7,2,1,1,0,0,0,1,0,1,2,0,1,1,28.04179970877513,91.00518417358398,253.140000551939,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,8,3,1,0,0,2,0,2,0,1,3,0,1,2,28.82906058175225,89.38869285583496,61.09000004269183,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,9,1,0,0,0,1,0,0,0,1,1,0,1,0,27.864835902622783,92.37625639779228,163.260000301525,1.859178163350998,10.258566363420968,23.18,96.76
JUAN DE ACOSTA,2023,13,1,1,0,0,0,0,0,0,1,1,0,1,0,27.62832189099544,88.82075105864426,103.47000104933976,1.859178163350998,10.258566363420968,23.18,96.76
LURUACO,2018,9,2,0,1,0,1,0,1,0,1,2,0,1,1,27.80271495031933,90.75188485402909,141.46000062343148,1.906556563719911,1.591647379259128,17.07,71.65
LURUACO,2018,13,3,2,0,0,1,0,1,0,2,3,0,2,1,27.2649848090278,88.5119834778801,1.8299999949004908,1.906556563719911,1.591647379259128,17.07,71.65
LURUACO,2019,2,1,0,0,0,1,0,0,0,1,1,0,0,1,27.85218479217048,85.12190836951847,52.79333381520377,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,4,1,1,0,0,0,0,0,1,0,0,1,1,0,28.39364831107005,85.10569290887743,51.49999977648258,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,5,1,0,0,0,1,0,0,0,1,1,0,1,0,28.42115772792273,86.42563801720028,168.09333121590316,1.906556563719911,1.591647379259128,18.58,78.11
LURUACO,2019,7,1,1,0,0,0,0,1,0,0,1,0,0,1,28.579151407877628,87.42793609982445,82.12666683561272,1.906556563719911,1.591647379259128,18.58,78.11
