municipio,año,fecha,humedad,latitud,longitud
LURUACO,2017,2017-09-17,94.4792243109809,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-17,94.03106943766277,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-17,91.33646392822266,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-17,92.57364654541016,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-17,94.51712431731046,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-17,93.15562947591144,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-17,94.20233154296876,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-17,92.63611602783205,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-17,93.39373751039858,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-17,92.5384750366211,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-17,94.3655242919922,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-17,92.5173797607422,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-17,93.15562947591144,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-17,94.38352966308594,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-17,93.39732360839844,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-17,96.36329650878906,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-17,94.44810994466144,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-18,92.85733032226562,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-18,95.95661163330078,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-18,92.79578399658205,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-18,94.10191345214844,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-18,95.24759674072266,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-18,94.30290222167967,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-18,94.7517810397678,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-18,94.57050323486328,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-18,92.07266998291016,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-18,93.6884765625,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-18,94.70255731653283,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-18,94.55039723714192,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-18,94.70958709716795,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-18,92.72320556640624,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-18,93.90796774405021,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-18,94.006103515625,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-18,94.89945220947266,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-18,92.74597422281902,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-18,94.55039723714192,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-18,94.4578094482422,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-18,93.36946868896484,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-18,93.9198760986328,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-18,95.05298868815105,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-19,94.50373840332033,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-19,94.6852569580078,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-19,92.75162506103516,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-19,94.0579605102539,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-19,96.6802749633789,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-19,94.29719543457033,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-19,94.37511698404948,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-19,95.08290100097656,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-19,91.21722412109376,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-19,92.83455657958984,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-19,94.37498813205296,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-19,93.45988464355467,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-19,94.31939697265624,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-19,94.32756042480467,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-19,93.32261488172743,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-19,92.8598403930664,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-19,94.37550354003906,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-19,92.43049621582033,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-19,93.45988464355467,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-19,95.70858764648438,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-19,93.32263946533205,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-19,97.22370147705078,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-19,94.45265197753906,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-20,89.31641387939453,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-20,93.1944580078125,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-20,92.6393585205078,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-20,93.94842529296876,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-20,92.15039825439452,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-20,89.52935791015625,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-20,90.9394768608941,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-20,91.81237538655598,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-20,89.51820373535156,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-20,91.81940460205078,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-20,90.6573523062247,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-20,92.1737314860026,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-20,93.82342529296876,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-20,89.24592590332031,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-20,90.74784370704934,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-20,91.50733184814452,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-20,91.78585052490234,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-20,91.79215240478516,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-20,92.1737314860026,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-20,91.7793960571289,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-20,93.2188949584961,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-20,91.93418884277344,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-20,91.5032221476237,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-21,91.45235443115234,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-21,96.17195129394533,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-21,93.80443572998048,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-21,95.07460021972656,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-21,94.01004791259766,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-21,94.61457824707033,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-21,95.01498582628038,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-21,93.87901814778644,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-21,93.9572296142578,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-21,93.87683868408205,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-21,94.97793042218244,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-21,94.75841776529948,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-21,95.20645141601562,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-21,91.33042907714844,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-21,94.69945582637081,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-21,94.2264633178711,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-21,95.12615203857422,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-21,93.99869283040364,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-21,94.75841776529948,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-21,93.40054321289062,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-21,94.23441314697266,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-21,91.29436492919922,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-21,95.3042271931966,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-22,91.28142547607422,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-22,95.5497589111328,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-22,91.54583740234376,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-22,92.88873291015624,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-22,93.8630599975586,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-22,93.58890533447266,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-22,94.18882073296442,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-22,93.60364786783856,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-22,92.46858215332033,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-22,93.46137237548828,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-22,94.10226044831454,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-22,94.2260513305664,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-22,94.1701431274414,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-22,91.16976165771484,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-22,93.70196815773294,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-22,93.66702270507812,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-22,94.44850158691406,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-22,92.08722686767578,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-22,94.2260513305664,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-22,93.2808609008789,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-22,92.24726104736328,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-22,91.96389770507812,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-22,94.52905527750652,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-23,90.2857894897461,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-23,96.03134155273438,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-23,94.02812957763672,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-23,95.2895050048828,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-23,92.99132537841795,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-23,92.24078369140624,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-23,93.48563639322917,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-23,93.21317036946614,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-23,92.060791015625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-23,93.80859375,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-23,93.28282758924696,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-23,94.6518096923828,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-23,95.27979278564452,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-23,90.18269348144533,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-23,93.21349673801,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-23,94.11549377441406,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-23,94.09406280517578,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-23,93.50296529134114,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-23,94.6518096923828,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-23,92.5326919555664,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-23,94.41997528076172,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-23,89.5755386352539,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-23,94.12206268310548,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-24,90.80194091796876,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-24,96.62902069091795,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-24,93.56289672851562,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-24,94.83809661865234,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-24,93.43817901611328,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-24,93.41610717773438,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-24,94.40236324734157,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-24,93.67869822184244,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-24,91.57009887695312,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-24,94.2353515625,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-24,94.25916601110389,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-24,95.17798614501952,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-24,95.30851745605467,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-24,90.68638610839844,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-24,93.60147236011646,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-24,94.66958618164062,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-24,94.83195495605467,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-24,93.04540506998698,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-24,95.17798614501952,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-24,92.92832946777344,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-24,94.0032196044922,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-24,90.5988998413086,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-24,94.95902760823569,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-25,91.6852569580078,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-25,93.22744750976562,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-25,91.82363891601562,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-25,93.15387725830078,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-25,94.20528411865234,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-25,94.29067993164062,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-25,93.95054796006944,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-25,93.13079579671223,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-25,92.25104522705078,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-25,91.92178344726562,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-25,94.00366691306785,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-25,92.24485778808594,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-25,93.6167449951172,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-25,91.54226684570312,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-25,93.33092809606482,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-25,91.58534240722656,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-25,93.79119110107422,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-25,92.18063100179036,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-25,92.24485778808594,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-25,93.6017608642578,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-25,92.46720886230467,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-25,93.36529541015624,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-25,93.76977284749348,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-26,93.20744323730467,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-26,95.31217193603516,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-26,93.70877838134766,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-26,94.97714233398438,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-26,95.52750396728516,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-26,94.67977905273438,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-26,94.80996788872613,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-26,94.58736165364584,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-26,91.88392639160156,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-26,93.35662078857422,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-26,94.80842194733798,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-26,94.0514907836914,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-26,94.98423767089844,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-26,93.04157257080078,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-26,93.83616666440611,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-26,93.48567962646484,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-26,94.81460571289062,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-26,93.23697916666669,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-26,94.0514907836914,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-26,94.7489013671875,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-26,94.11823272705078,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-26,96.02365112304688,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-26,94.9355189005534,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-27,90.5272216796875,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-27,95.08561706542967,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-27,92.6281280517578,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-27,93.9302215576172,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-27,93.18644714355467,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-27,93.59573364257812,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-27,94.06386142306859,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-27,93.06752268473308,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-27,91.465087890625,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-27,93.21861267089844,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-27,93.99296513310186,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-27,93.8647181193034,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-27,94.52467346191406,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-27,90.4101333618164,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-27,93.26849986888745,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-27,93.28992462158205,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-27,94.27655029296876,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-27,92.41801198323569,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-27,93.8647181193034,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-27,92.7261962890625,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-27,93.16082000732422,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-27,90.39351654052734,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-27,94.31930033365886,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-28,84.73702239990234,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-28,93.83168029785156,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-28,91.54747772216795,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-28,92.88330078125,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-28,88.13284301757812,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-28,92.83447265625,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-28,93.21756490071614,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-28,89.54762013753255,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-28,91.37783813476562,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-28,92.37662506103516,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-28,93.14104376898871,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-28,92.78926849365234,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-28,93.74714660644533,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-28,84.72037506103516,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-28,92.68084377712673,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-28,92.15950012207033,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-28,93.44712829589844,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-28,91.70957438151042,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-28,92.78926849365234,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-28,88.35051727294922,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-28,92.20340728759766,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-28,87.61911010742188,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-28,93.37109375,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-29,92.04322052001952,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-29,95.98699951171876,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-29,93.16918182373048,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-29,94.45076751708984,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-29,94.4945068359375,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-29,93.39993286132812,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-29,94.20867241753473,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-29,94.16386159261069,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-29,91.2736358642578,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-29,93.86619567871094,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-29,94.0872864899812,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-29,94.66033681233723,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-29,95.0446319580078,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-29,91.88329315185548,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-29,93.35171282732928,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-29,94.12781524658205,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-29,94.57283020019533,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-29,92.68690490722656,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-29,94.66033681233723,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-29,93.8692626953125,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-29,93.6178970336914,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-29,92.63719177246094,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-29,94.65325419108072,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-09-30,90.70922088623048,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-09-30,94.65180206298828,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-09-30,92.81731414794922,10.402620855645086,-74.87840832085742
CANDELARIA,2017,2017-09-30,94.10905456542967,10.489019585448387,-74.87756539446083
GALAPA,2017,2017-09-30,93.32763671875,10.897721024361596,-74.88708921871891
JUAN DE ACOSTA,2017,2017-09-30,93.2988739013672,10.823092520111464,-75.07842405936859
LURUACO,2017,2017-09-30,93.75326283772786,10.635031161141915,-75.15402741021481
MALAMBO,2017,2017-09-30,93.03873443603516,10.848289285861629,-74.8061750526255
MANATÍ,2017,2017-09-30,90.46792602539062,10.45414802741401,-74.98477032732278
PALMAR DE VARELA,2017,2017-09-30,92.9685287475586,10.694812386323434,-74.77015084732946
PIOJÓ,2017,2017-09-30,93.67667812771266,10.740779525620145,-75.14364579776823
POLONUEVO,2017,2017-09-30,93.5146001180013,10.767401673530337,-74.85414835065527
PONEDERA,2017,2017-09-30,94.5180892944336,10.59465105071938,-74.79847290791345
PUERTO COLOMBIA,2017,2017-09-30,90.56434631347656,11.00468737217774,-74.90650030692068
REPELÓN,2017,2017-09-30,92.73473527696397,10.507568372875568,-75.12187933511093
SABANAGRANDE,2017,2017-09-30,92.92346954345705,10.798940150928054,-74.76879660339148
SABANALARGA,2017,2017-09-30,93.98301696777344,10.62250793138987,-74.95510483828492
SANTA LUCÍA,2017,2017-09-30,92.19532521565756,10.35364191997005,-74.96541178661992
SANTO TOMÁS,2017,2017-09-30,93.5146001180013,10.744048200714978,-74.79479581261772
SOLEDAD,2017,2017-09-30,92.86509704589844,10.906909741834337,-74.77842447604834
SUAN,2017,2017-09-30,93.3007354736328,10.310850238176537,-74.90713309116475
TUBARÁ,2017,2017-09-30,93.70803833007812,10.907060348938533,-74.98448392990626
USIACURÍ,2017,2017-09-30,93.97789764404295,10.740522656584362,-74.98267412624779
BARRANQUILLA,2017,2017-10-01,90.65666198730467,10.98152771823087,-74.82774915964693
BARANOA,2017,2017-10-01,95.632568359375,10.793293658378715,-74.92219640305643
CAMPO DE LA CRUZ,2017,2017-10-01,94.3818817138672,10.402620855645086,-74.87840832085742
